gene_id,name
16632,SNORA59B
16633,SNORA5A
16634,SNORA5B
16635,SNORA5C
16636,SNORA61
16637,SNORA62
16638,SNORA63
16639,SNORA64
16640,SNORA65
16641,SNORA6
16642,SNORA66
16643,SNORA67
16644,SNORA68
16645,SNORA69
16646,SNORA70
16647,SNORA70B
16648,SNORA70C
16649,SNORA71A
16650,SNORA71B
16651,SNORA71C
16652,SNORA71D
16653,SNORA72
16654,SNORA74A
16655,SNORA74B
16656,SNORA75
16657,SNORA76
16658,SNORA77
16659,SNORA78
16660,SNORA79
16661,SNORA7B
16662,SNORA80
16663,SNORA81
16664,SNORA84
16665,SNORA8
16666,SNORA9
16667,SNORD102
16668,SNORD103A
16669,SNORD104
16670,SNORD105
16671,SNORD105B
16672,SNORD10
16673,SNORD109B
16674,SNORD110
16675,SNORD111
16676,SNORD111B
16677,SNORD113-1
16678,SNORD113-2
16679,SNORD113-4
16680,SNORD113-5
16681,SNORD113-6
16682,SNORD113-7
16683,SNORD113-9
16684,SNORD114-10
16685,SNORD114-11
16686,SNORD114-12
16687,SNORD114-13
16688,SNORD114-14
16689,SNORD114-15
16690,SNORD114-16
16691,SNORD114-1
16692,SNORD114-17
16693,SNORD114-18
16694,SNORD114-19
16695,SNORD114-20
16696,SNORD114-21
16697,SNORD114-22
16698,SNORD114-23
16699,SNORD114-24
16700,SNORD114-25
16701,SNORD114-26
16702,SNORD114-2
16703,SNORD114-27
16704,SNORD114-28
16705,SNORD114-29
16706,SNORD114-30
16707,SNORD114-31
16708,SNORD114-3
16709,SNORD114-4
16710,SNORD114-5
16711,SNORD114-6
16712,SNORD114-7
16713,SNORD114-8
16714,SNORD114-9
16715,SNORD115-10
16716,SNORD115-11
16717,SNORD115-13
16718,SNORD115-1
16719,SNORD115-14
16720,SNORD115-16
16721,SNORD115-17
16722,SNORD115-20
16723,SNORD115-2
16724,SNORD115-22
16725,SNORD115-25
16726,SNORD115-26
16727,SNORD115-30
16728,SNORD115-3
16729,SNORD115-31
16730,SNORD115-32
16731,SNORD115-33
16732,SNORD115-35
16733,SNORD115-37
16734,SNORD115-38
16735,SNORD115-39
16736,SNORD115-40
16737,SNORD115-4
16738,SNORD115-41
16739,SNORD115-44
16740,SNORD115-48
16741,SNORD115-5
16742,SNORD115-6
16743,SNORD115-7
16744,SNORD115-8
16745,SNORD115-9
16746,SNORD116-10
16747,SNORD116-1
16748,SNORD116-11
16749,SNORD116-12
16750,SNORD116-13
16751,SNORD116-14
16752,SNORD116-15
16753,SNORD116-16
16754,SNORD116-18
16755,SNORD116-19
16756,SNORD116-20
16757,SNORD116-2
16758,SNORD116-22
16759,SNORD116-23
16760,SNORD116-24
16761,SNORD116-25
16762,SNORD116-26
16763,SNORD116-27
16764,SNORD116-28
16765,SNORD116-29
16766,SNORD116-3
16767,SNORD116-4
16768,SNORD116-5
16769,SNORD116-8
16770,SNORD11
16771,SNORD117
16772,SNORD119
16773,SNORD11B
16774,SNORD121A
16775,SNORD121B
16776,SNORD123
16777,SNORD124
16778,SNORD125
16779,SNORD126
16780,SNORD12
16781,SNORD127
16782,SNORD12B
16783,SNORD12C
16784,SNORD15A
16785,SNORD15B
16786,SNORD16
16787,SNORD17
16788,SNORD18A
16789,SNORD18B
16790,SNORD18C
16791,SNORD19
16792,SNORD19B
16793,SNORD1A
16794,SNORD1B
16795,SNORD1C
16796,SNORD20
16797,SNORD21
16798,SNORD22
16799,SNORD23
16800,SNORD24
16801,SNORD25
16802,SNORD2
16803,SNORD26
16804,SNORD27
16805,SNORD28
16806,SNORD29
16807,SNORD30
16808,SNORD31
16809,SNORD32A
16810,SNORD32B
16811,SNORD33
16812,SNORD34
16813,SNORD35A
16814,SNORD35B
16815,SNORD36A
16816,SNORD36B
16817,SNORD36C
16818,SNORD37
16819,SNORD38A
16820,SNORD38B
16821,SNORD41
16822,SNORD42A
16823,SNORD42B
16824,SNORD43
16825,SNORD44
16826,SNORD45A
16827,SNORD45B
16828,SNORD45C
16829,SNORD46
16830,SNORD47
16831,SNORD48
16832,SNORD49A
16833,SNORD49B
16834,SNORD4A
16835,SNORD4B
16836,SNORD50A
16837,SNORD50B
16838,SNORD51
16839,SNORD52
16840,SNORD53
16841,SNORD54
16842,SNORD55
16843,SNORD56
16844,SNORD5
16845,SNORD56B
16846,SNORD57
16847,SNORD58A
16848,SNORD58C
16849,SNORD59A
16850,SNORD59B
16851,SNORD60
16852,SNORD61
16853,SNORD62A
16854,SNORD63
16855,SNORD65
16856,SNORD66
16857,SNORD6
16858,SNORD67
16859,SNORD68
16860,SNORD69
16861,SNORD70
16862,SNORD71
16863,SNORD72
16864,SNORD73A
16865,SNORD74
16866,SNORD75
16867,SNORD76
16868,SNORD7
16869,SNORD77
16870,SNORD78
16871,SNORD79
16872,SNORD80
16873,SNORD81
16874,SNORD82
16875,SNORD8
16876,SNORD84
16877,SNORD85
16878,SNORD86
16879,SNORD87
16880,SNORD88A
16881,SNORD88B
16882,SNORD88C
16883,SNORD89
16884,SNORD90
16885,SNORD91A
16886,SNORD91B
16887,SNORD92
16888,SNORD93
16889,SNORD94
16890,SNORD95
16891,SNORD9
16892,SNORD96A
16893,SNORD96B
16894,SNORD97
16895,SNORD98
16896,SNORD99
16897,SNPH
16898,SNRK
16899,SNRNP200
16900,SNRNP25
16901,SNRNP27
16902,SNRNP35
16903,SNRNP40
16904,SNRNP48
16905,SNRNP70
16906,SNRPA1
16907,SNRPA
16908,SNRPB2
16909,SNRPB
16910,SNRPC
16911,SNRPD1
16912,SNRPD2
16913,SNRPD3
16914,SNRPE
16915,SNRPF
16916,SNRPG
16917,SNRPN
16918,SNTA1
16919,SNTB1
16920,SNTB2
16921,SNTG1
16922,SNTG2
16923,SNTN
16924,SNUPN
16925,SNURF
16926,SNW1
16927,SNX10
16928,SNX11
16929,SNX12
16930,SNX13
16931,SNX14
16932,SNX15
16933,SNX16
16934,SNX1
16935,SNX17
16936,SNX18
16937,SNX19
16938,SNX20
16939,SNX21
16940,SNX22
16941,SNX24
16942,SNX25
16943,SNX2
16944,SNX27
16945,SNX29
16946,SNX30
16947,SNX31
16948,SNX32
16949,SNX33
16950,SNX3
16951,SNX4
16952,SNX5
16953,SNX6
16954,SNX7
16955,SNX8
16956,SNX9
16957,SOAT1
16958,SOAT2
16959,SOBP
16960,SOCS1
16961,SOCS2
16962,SOCS3
16963,SOCS4
16964,SOCS5
16965,SOCS6
16966,SOCS7
16967,SOD1
16968,SOD2
16969,SOD3
16970,SOHLH1
16971,SOHLH2
16972,SOLH
16973,SON
16974,SORBS1
16975,SORBS2
16976,SORBS3
16977,SORCS1
16978,SORCS2
16979,SORCS3
16980,SORD
16981,SORL1
16982,SORT1
16983,SOS1
16984,SOS2
16985,SOST
16986,SOSTDC1
16987,SOX10
16988,SOX11
16989,SOX12
16990,SOX13
16991,SOX14
16992,SOX15
16993,SOX1
16994,SOX17
16995,SOX18
16996,SOX21
16997,SOX2
16998,SOX2OT
16999,SOX30
17000,SOX3
17001,SOX4
17002,SOX5
17003,SOX6
17004,SOX7
17005,SOX8
17006,SOX9
17007,SP100
17008,SP110
17009,SP140
17010,SP140L
17011,SP1
17012,SP2
17013,SP3
17014,SP4
17015,SP5
17016,SP6
17017,SP7
17018,SP8
17019,SP9
17020,SPA17
17021,SPACA1
17022,SPACA3
17023,SPACA4
17024,SPACA5
17025,SPAG11A
17026,SPAG11B
17027,SPAG1
17028,SPAG16
17029,SPAG17
17030,SPAG4
17031,SPAG5
17032,SPAG6
17033,SPAG7
17034,SPAG8
17035,SPAG9
17036,SPAM1
17037,SPANXA2
17038,SPANXB2
17039,SPANXC
17040,SPANXE
17041,SPANXN1
17042,SPANXN2
17043,SPANXN3
17044,SPANXN4
17045,SPANXN5
17046,SPARC
17047,SPARCL1
17048,SPAST
17049,SPATA12
17050,SPATA13
17051,SPATA1
17052,SPATA16
17053,SPATA17
17054,SPATA18
17055,SPATA19
17056,SPATA20
17057,SPATA21
17058,SPATA22
17059,SPATA24
17060,SPATA2
17061,SPATA2L
17062,SPATA3
17063,SPATA4
17064,SPATA5
17065,SPATA5L1
17066,SPATA6
17067,SPATA7
17068,SPATA8
17069,SPATA9
17070,SPATC1
17071,SPATS1
17072,SPATS2
17073,SPATS2L
17074,SPC24
17075,SPC25
17076,SPCS1
17077,SPCS2
17078,SPCS3
17079,SPDEF
17080,SPDYA
17081,SPDYC
17082,SPDYE1
17083,SPDYE2
17084,SPDYE3
17085,SPDYE4
17086,SPDYE5
17087,SPDYE6
17088,SPDYE7P
17089,SPDYE8P
17090,SPEF1
17091,SPEF2
17092,SPEG
17093,SPEM1
17094,SPEN
17095,SPERT
17096,SPESP1
17097,SPG11
17098,SPG20
17099,SPG21
17100,SPG7
17101,SPHAR
17102,SPHK1
17103,SPHK2
17104,SPHKAP
17105,SPI1
17106,SPIB
17107,SPIC
17108,SPIN1
17109,SPIN2A
17110,SPIN2B
17111,SPIN3
17112,SPIN4
17113,SPINK13
17114,SPINK14
17115,SPINK1
17116,SPINK2
17117,SPINK4
17118,SPINK5
17119,SPINK6
17120,SPINK7
17121,SPINK8
17122,SPINK9
17123,SPINLW1
17124,SPINT1
17125,SPINT2
17126,SPINT3
17127,SPINT4
17128,SPIRE1
17129,SPIRE2
17130,SPN
17131,SPNS1
17132,SPNS2
17133,SPNS3
17134,SPO11
17135,SPOCD1
17136,SPOCK1
17137,SPOCK2
17138,SPOCK3
17139,SPON1
17140,SPON2
17141,SPOP
17142,SPOPL
17143,SPP1
17144,SPP2
17145,SPPL2A
17146,SPPL2B
17147,SPPL3
17148,SPR
17149,SPRED1
17150,SPRED2
17151,SPRED3
17152,SPRN
17153,SPRR1A
17154,SPRR1B
17155,SPRR2A
17156,SPRR2B
17157,SPRR2C
17158,SPRR2D
17159,SPRR2E
17160,SPRR2F
17161,SPRR2G
17162,SPRR3
17163,SPRR4
17164,SPRY1
17165,SPRY2
17166,SPRY3
17167,SPRY4
17168,SPRYD3
17169,SPRYD4
17170,SPRYD5
17171,SPSB1
17172,SPSB2
17173,SPSB3
17174,SPSB4
17175,SPTA1
17176,SPTAN1
17177,SPTB
17178,SPTBN1
17179,SPTBN2
17180,SPTBN4
17181,SPTBN5
17182,SPTLC1
17183,SPTLC2
17184,SPTLC3
17185,SPTY2D1
17186,SPZ1
17187,SQLE
17188,SQRDL
17189,SQSTM1
17190,SR140
17191,SRA1
17192,SRBD1
17193,SRC
17194,SRCAP
17195,SRCIN1
17196,SRCRB4D
17197,SRD5A1
17198,SRD5A2
17199,SRD5A3
17200,SREBF1
17201,SREBF2
17202,SRF
17203,SRFBP1
17204,SRGAP1
17205,SRGAP2
17206,SRGAP3
17207,SRGN
17208,SRI
17209,SRL
17210,SRM
17211,SRMS
17212,SRP14
17213,SRP19
17214,SRP54
17215,SRP68
17216,SRP72
17217,SRP9
17218,SRPK1
17219,SRPK2
17220,SRPK3
17221,SRPR
17222,SRPRB
17223,SRPX2
17224,SRPX
17225,SRR
17226,SRRD
17227,SRRM1
17228,SRRM2
17229,SRRM3
17230,SRRM4
17231,SRRM5
17232,SRRT
17233,SRXN1
17234,SRY
17235,SS18
17236,SS18L1
17237,SS18L2
17238,SSB
17239,SSBP1
17240,SSBP2
17241,SSBP3
17242,SSBP4
17243,SSC5D
17244,SSFA2
17245,SSH1
17246,SSH2
17247,SSH3
17248,SSNA1
17249,SSPN
17250,SSPO
17251,SSR1
17252,SSR2
17253,SSR3
17254,SSR4
17255,SSRP1
17256,SSSCA1
17257,SST
17258,SSTR1
17259,SSTR2
17260,SSTR3
17261,SSTR4
17262,SSTR5
17263,SSU72
17264,SSX1
17265,SSX2
17266,SSX2IP
17267,SSX3
17268,SSX4
17269,SSX5
17270,SSX6
17271,SSX7
17272,SSX8
17273,ST13
17274,ST14
17275,ST18
17276,ST20
17277,ST3GAL1
17278,ST3GAL2
17279,ST3GAL3
17280,ST3GAL4
17281,ST3GAL5
17282,ST3GAL6
17283,ST5
17284,ST6GAL1
17285,ST6GAL2
17286,ST6GALNAC1
17287,ST6GALNAC2
17288,ST6GALNAC3
17289,ST6GALNAC4
17290,ST6GALNAC5
17291,ST6GALNAC6
17292,ST7
17293,ST7L
17294,ST7OT1
17295,ST7OT2
17296,ST7OT3
17297,ST7OT4
17298,ST8SIA1
17299,ST8SIA2
17300,ST8SIA3
17301,ST8SIA4
17302,ST8SIA5
17303,ST8SIA6
17304,STAB1
17305,STAB2
17306,STAC2
17307,STAC3
17308,STAC
17309,STAG1
17310,STAG2
17311,STAG3
17312,STAG3L1
17313,STAG3L2
17314,STAG3L3
17315,STAG3L4
17316,STAM2
17317,STAM
17318,STAMBP
17319,STAMBPL1
17320,STAP1
17321,STAP2
17322,STAR
17323,STARD10
17324,STARD13
17325,STARD3
17326,STARD3NL
17327,STARD4
17328,STARD5
17329,STARD6
17330,STARD7
17331,STARD8
17332,STAT1
17333,STAT2
17334,STAT3
17335,STAT4
17336,STAT5A
17337,STAT5B
17338,STAT6
17339,STATH
17340,STAU1
17341,STAU2
17342,STBD1
17343,STC1
17344,STC2
17345,STEAP1
17346,STEAP2
17347,STEAP3
17348,STEAP4
17349,STH
17350,STIL
17351,STIM1
17352,STIM2
17353,STIP1
17354,STK10
17355,STK11
17356,STK11IP
17357,STK16
17358,STK17A
17359,STK17B
17360,STK19
17361,STK24
17362,STK25
17363,STK31
17364,STK32A
17365,STK32B
17366,STK32C
17367,STK33
17368,STK35
17369,STK36
17370,STK3
17371,STK38
17372,STK38L
17373,STK39
17374,STK40
17375,STK4
17376,STL
17377,STMN1
17378,STMN2
17379,STMN3
17380,STMN4
17381,STOM
17382,STOML1
17383,STOML2
17384,STOML3
17385,STON1
17386,STON1-GTF2A1L
17387,STON2
17388,STOX1
17389,STOX2
17390,STRA13
17391,STRA6
17392,STRA8
17393,STRADA
17394,STRADB
17395,STRAP
17396,STRBP
17397,STRC
17398,STRN3
17399,STRN4
17400,STRN
17401,STS
17402,STT3A
17403,STT3B
17404,STUB1
17405,STX10
17406,STX11
17407,STX12
17408,STX16
17409,STX17
17410,STX18
17411,STX19
17412,STX1A
17413,STX1B
17414,STX2
17415,STX3
17416,STX4
17417,STX5
17418,STX6
17419,STX7
17420,STX8
17421,STXBP1
17422,STXBP2
17423,STXBP3
17424,STXBP4
17425,STXBP5
17426,STXBP5L
17427,STXBP6
17428,STYK1
17429,STYX
17430,STYXL1
17431,SUB1
17432,SUCLA2
17433,SUCLG1
17434,SUCLG2
17435,SUCNR1
17436,SUDS3
17437,SUFU
17438,SUGT1
17439,SUGT1L1
17440,SUGT1P1
17441,SULF1
17442,SULF2
17443,SULT1A1
17444,SULT1A2
17445,SULT1A3
17446,SULT1B1
17447,SULT1C2
17448,SULT1C3
17449,SULT1C4
17450,SULT1E1
17451,SULT2A1
17452,SULT2B1
17453,SULT4A1
17454,SULT6B1
17455,SUMF1
17456,SUMF2
17457,SUMO1
17458,SUMO1P1
17459,SUMO1P3
17460,SUMO2
17461,SUMO3
17462,SUMO4
17463,SUN1
17464,SUN2
17465,SUN3
17466,SUN5
17467,SUOX
17468,SUPT16H
17469,SUPT3H
17470,SUPT4H1
17471,SUPT5H
17472,SUPT6H
17473,SUPT7L
17474,SUPV3L1
17475,SURF1
17476,SURF2
17477,SURF4
17478,SURF6
17479,SUSD1
17480,SUSD2
17481,SUSD3
17482,SUSD4
17483,SUSD5
17484,SUV39H1
17485,SUV39H2
17486,SUV420H1
17487,SUV420H2
17488,SUZ12
17489,SUZ12P
17490,SV2A
17491,SV2B
17492,SV2C
17493,SVEP1
17494,SVIL
17495,SVIP
17496,SVOP
17497,SVOPL
17498,SWAP70
17499,SYAP1
17500,SYBU
17501,SYCE1
17502,SYCE1L
17503,SYCE2
17504,SYCN
17505,SYCP1
17506,SYCP2
17507,SYCP2L
17508,SYCP3
17509,SYDE1
17510,SYDE2
17511,SYF2
17512,SYK
17513,SYMPK
17514,SYN1
17515,SYN2
17516,SYN3
17517,SYNC
17518,SYNCRIP
17519,SYNE1
17520,SYNE2
17521,SYNGAP1
17522,SYNGR1
17523,SYNGR2
17524,SYNGR3
17525,SYNGR4
17526,SYNJ1
17527,SYNJ2
17528,SYNJ2BP
17529,SYNM
17530,SYNPO
17531,SYNPO2
17532,SYNPO2L
17533,SYNPR
17534,SYNRG
17535,SYP
17536,SYPL1
17537,SYPL2
17538,SYS1
17539,SYS1-DBNDD2
17540,SYT10
17541,SYT11
17542,SYT12
17543,SYT13
17544,SYT14
17545,SYT14L
17546,SYT15
17547,SYT16
17548,SYT1
17549,SYT17
17550,SYT2
17551,SYT3
17552,SYT4
17553,SYT5
17554,SYT6
17555,SYT7
17556,SYT8
17557,SYT9
17558,SYTL1
17559,SYTL2
17560,SYTL3
17561,SYTL4
17562,SYTL5
17563,SYVN1
17564,T
17565,TAAR1
17566,TAAR2
17567,TAAR5
17568,TAAR6
17569,TAAR8
17570,TAAR9
17571,TAB1
17572,TAB2
17573,TAB3
17574,TAC1
17575,TAC3
17576,TAC4
17577,TACC1
17578,TACC2
17579,TACC3
17580,TACO1
17581,TACR1
17582,TACR2
17583,TACR3
17584,TACSTD2
17585,TADA1
17586,TADA2A
17587,TADA2B
17588,TADA3
17589,TAF10
17590,TAF11
17591,TAF12
17592,TAF13
17593,TAF15
17594,TAF1
17595,TAF1A
17596,TAF1B
17597,TAF1C
17598,TAF1D
17599,TAF1L
17600,TAF2
17601,TAF3
17602,TAF4
17603,TAF4B
17604,TAF5
17605,TAF5L
17606,TAF6
17607,TAF6L
17608,TAF7
17609,TAF7L
17610,TAF8
17611,TAF9
17612,TAF9B
17613,TAGAP
17614,TAGLN2
17615,TAGLN3
17616,TAGLN
17617,tAKR
17618,TAL1
17619,TAL2
17620,TALDO1
17621,TANC1
17622,TANC2
17623,TANK
17624,TAOK1
17625,TAOK2
17626,TAOK3
17627,TAP1
17628,TAP2
17629,TAPBP
17630,TAPBPL
17631,TAPT1
17632,TARBP1
17633,TARBP2
17634,TARDBP
17635,TARM1
17636,TARP
17637,TARS2
17638,TARS
17639,TARSL2
17640,TAS1R1
17641,TAS1R2
17642,TAS1R3
17643,TAS2R10
17644,TAS2R13
17645,TAS2R14
17646,TAS2R1
17647,TAS2R16
17648,TAS2R19
17649,TAS2R20
17650,TAS2R30
17651,TAS2R31
17652,TAS2R3
17653,TAS2R38
17654,TAS2R39
17655,TAS2R40
17656,TAS2R41
17657,TAS2R42
17658,TAS2R43
17659,TAS2R4
17660,TAS2R46
17661,TAS2R50
17662,TAS2R5
17663,TAS2R60
17664,TAS2R7
17665,TAS2R8
17666,TAS2R9
17667,TASP1
17668,TAT
17669,TATDN1
17670,TATDN2
17671,TATDN3
17672,TAX1BP1
17673,TAX1BP3
17674,TAZ
17675,TBC1D10A
17676,TBC1D10B
17677,TBC1D10C
17678,TBC1D12
17679,TBC1D1
17680,TBC1D13
17681,TBC1D14
17682,TBC1D15
17683,TBC1D16
17684,TBC1D17
17685,TBC1D19
17686,TBC1D20
17687,TBC1D21
17688,TBC1D22A
17689,TBC1D22B
17690,TBC1D23
17691,TBC1D24
17692,TBC1D25
17693,TBC1D2
17694,TBC1D26
17695,TBC1D28
17696,TBC1D29
17697,TBC1D2B
17698,TBC1D3
17699,TBC1D3B
17700,TBC1D3C
17701,TBC1D3G
17702,TBC1D3H
17703,TBC1D3P2
17704,TBC1D4
17705,TBC1D5
17706,TBC1D7
17707,TBC1D8
17708,TBC1D8B
17709,TBC1D9
17710,TBC1D9B
17711,TBCA
17712,TBCB
17713,TBCC
17714,TBCCD1
17715,TBCD
17716,TBCE
17717,TBCEL
17718,TBCK
17719,TBK1
17720,TBKBP1
17721,TBL1X
17722,TBL1XR1
17723,TBL1Y
17724,TBL2
17725,TBL3
17726,TBP
17727,TBPL1
17728,TBPL2
17729,TBR1
17730,TBRG1
17731,TBRG4
17732,TBX10
17733,TBX15
17734,TBX1
17735,TBX18
17736,TBX19
17737,TBX20
17738,TBX21
17739,TBX22
17740,TBX2
17741,TBX3
17742,TBX4
17743,TBX5
17744,TBX6
17745,TBXA2R
17746,TBXAS1
17747,TC2N
17748,TCAM1P
17749,TCAP
17750,TCEA1
17751,TCEA2
17752,TCEA3
17753,TCEAL1
17754,TCEAL2
17755,TCEAL3
17756,TCEAL4
17757,TCEAL5
17758,TCEAL6
17759,TCEAL7
17760,TCEAL8
17761,TCEANC
17762,TCEB1
17763,TCEB2
17764,TCEB3
17765,TCEB3B
17766,TCEB3C
17767,TCERG1
17768,TCERG1L
17769,TCF12
17770,TCF15
17771,TCF19
17772,TCF20
17773,TCF21
17774,TCF23
17775,TCF25
17776,TCF3
17777,TCF4
17778,TCF7
17779,TCF7L1
17780,TCF7L2
17781,TCFL5
17782,TCHH
17783,TCHHL1
17784,TCHP
17785,TCIRG1
17786,TCL1A
17787,TCL1B
17788,TCL6
17789,TCN1
17790,TCN2
17791,TCOF1
17792,TCP10
17793,TCP10L
17794,TCP10L2
17795,TCP11
17796,TCP11L1
17797,TCP11L2
17798,TCP1
17799,TCTA
17800,TCTE1
17801,TCTE3
17802,TCTEX1D1
17803,TCTEX1D2
17804,TCTEX1D4
17805,TCTN1
17806,TCTN2
17807,TCTN3
17808,TDG
17809,TDGF1
17810,TDGF3
17811,TDH
17812,TDO2
17813,TDP1
17814,TDP2
17815,TDRD10
17816,TDRD12
17817,TDRD1
17818,TDRD3
17819,TDRD5
17820,TDRD6
17821,TDRD7
17822,TDRD9
17823,TDRG1
17824,TDRKH
17825,TEAD1
17826,TEAD2
17827,TEAD3
17828,TEAD4
17829,TEC
17830,TECPR1
17831,TECPR2
17832,TECR
17833,TECRL
17834,TECTA
17835,TECTB
17836,TEDDM1
17837,TEF
17838,TEK
17839,TEKT1
17840,TEKT2
17841,TEKT3
17842,TEKT4
17843,TEKT5
17844,TELO2
17845,TENC1
17846,TEP1
17847,TEPP
17848,TERC
17849,TERF1
17850,TERF2
17851,TERF2IP
17852,TERT
17853,TES
17854,TESC
17855,TESK1
17856,TESK2
17857,TET1
17858,TET2
17859,TET3
17860,TEX101
17861,TEX10
17862,TEX11
17863,TEX12
17864,TEX13A
17865,TEX13B
17866,TEX14
17867,TEX15
17868,TEX19
17869,TEX2
17870,TEX261
17871,TEX264
17872,TEX28
17873,TEX9
17874,TF
17875,TFAM
17876,TFAMP1
17877,TFAP2A
17878,TFAP2B
17879,TFAP2C
17880,TFAP2D
17881,TFAP2E
17882,TFAP4
17883,TFB1M
17884,TFB2M
17885,TFCP2
17886,TFCP2L1
17887,TFDP1
17888,TFDP2
17889,TFDP3
17890,TFE3
17891,TFEB
17892,TFEC
17893,TFF1
17894,TFF2
17895,TFF3
17896,TFG
17897,TFIP11
17898,TFPI2
17899,TFPI
17900,TFPT
17901,TFR2
17902,TFRC
17903,TG
17904,TGDS
17905,TGFA
17906,TGFB1
17907,TGFB1I1
17908,TGFB2
17909,TGFB3
17910,TGFBI
17911,TGFBR1
17912,TGFBR2
17913,TGFBR3
17914,TGFBRAP1
17915,TGIF1
17916,TGIF2
17917,TGIF2LX
17918,TGIF2LY
17919,TGM1
17920,TGM2
17921,TGM3
17922,TGM4
17923,TGM5
17924,TGM6
17925,TGM7
17926,TGOLN2
17927,TGS1
17928,TH1L
17929,TH
17930,THADA
17931,THAP10
17932,THAP11
17933,THAP1
17934,THAP2
17935,THAP3
17936,THAP4
17937,THAP5
17938,THAP6
17939,THAP7
17940,THAP8
17941,THAP9
17942,THBD
17943,THBS1
17944,THBS2
17945,THBS3
17946,THBS4
17947,THEG
17948,THEM4
17949,THEM5
17950,THEMIS
17951,THG1L
17952,THNSL1
17953,THNSL2
17954,THOC1
17955,THOC2
17956,THOC3
17957,THOC4
17958,THOC5
17959,THOC6
17960,THOC7
17961,THOP1
17962,THPO
17963,THRA
17964,THRAP3
17965,THRB
17966,THRSP
17967,THSD1
17968,THSD1P1
17969,THSD4
17970,THSD7A
17971,THSD7B
17972,THTPA
17973,THUMPD1
17974,THUMPD2
17975,THUMPD3
17976,THY1
17977,THYN1
17978,TIA1
17979,TIAF1
17980,TIAL1
17981,TIAM1
17982,TIAM2
17983,TICAM1
17984,TICAM2
17985,TIE1
17986,TIFA
17987,TIFAB
17988,TIGD1
17989,TIGD2
17990,TIGD3
17991,TIGD4
17992,TIGD5
17993,TIGD6
17994,TIGD7
17995,TIGIT
17996,TIMD4
17997,TIMELESS
17998,TIMM10
17999,TIMM13
18000,TIMM16
18001,TIMM17A
18002,TIMM17B
18003,TIMM22
18004,TIMM44
18005,TIMM50
18006,TIMM8A
18007,TIMM8B
18008,TIMM9
18009,TIMP1
18010,TIMP2
18011,TIMP3
18012,TIMP4
18013,TINAG
18014,TINAGL1
18015,TINF2
18016,TIPARP
18017,TIPIN
18018,TIPRL
18019,TIRAP
18020,TJAP1
18021,TJP1
18022,TJP2
18023,TJP3
18024,TK1
18025,TK2
18026,TKT
18027,TKTL1
18028,TKTL2
18029,TLCD1
18030,TLE1
18031,TLE2
18032,TLE3
18033,TLE4
18034,TLE6
18035,TLK1
18036,TLK2
18037,TLL1
18038,TLL2
18039,TLN1
18040,TLN2
18041,TLR10
18042,TLR1
18043,TLR2
18044,TLR3
18045,TLR4
18046,TLR5
18047,TLR6
18048,TLR7
18049,TLR8
18050,TLR9
18051,TLX1
18052,TLX1NB
18053,TLX2
18054,TLX3
18055,TM2D1
18056,TM2D2
18057,TM2D3
18058,TM4SF1
18059,TM4SF18
18060,TM4SF19
18061,TM4SF20
18062,TM4SF4
18063,TM4SF5
18064,TM6SF1
18065,TM6SF2
18066,TM7SF2
18067,TM7SF3
18068,TM7SF4
18069,TM9SF1
18070,TM9SF2
18071,TM9SF3
18072,TM9SF4
18073,TMBIM1
18074,TMBIM4
18075,TMBIM6
18076,TMC1
18077,TMC2
18078,TMC3
18079,TMC4
18080,TMC5
18081,TMC6
18082,TMC7
18083,TMC8
18084,TMCC1
18085,TMCC2
18086,TMCC3
18087,TMCO1
18088,TMCO2
18089,TMCO3
18090,TMCO4
18091,TMCO5A
18092,TMCO6
18093,TMCO7
18094,TMED10
18095,TMED10P1
18096,TMED1
18097,TMED2
18098,TMED3
18099,TMED4
18100,TMED5
18101,TMED6
18102,TMED7
18103,TMED7-TICAM2
18104,TMED8
18105,TMED9
18106,TMEFF1
18107,TMEFF2
18108,TMEM100
18109,TMEM101
18110,TMEM102
18111,TMEM104
18112,TMEM105
18113,TMEM106A
18114,TMEM106B
18115,TMEM106C
18116,TMEM107
18117,TMEM108
18118,TMEM109
18119,TMEM110
18120,TMEM111
18121,TMEM114
18122,TMEM115
18123,TMEM116
18124,TMEM117
18125,TMEM11
18126,TMEM119
18127,TMEM120A
18128,TMEM120B
18129,TMEM121
18130,TMEM123
18131,TMEM125
18132,TMEM126A
18133,TMEM126B
18134,TMEM127
18135,TMEM128
18136,TMEM129
18137,TMEM130
18138,TMEM131
18139,TMEM132A
18140,TMEM132B
18141,TMEM132C
18142,TMEM132D
18143,TMEM132E
18144,TMEM133
18145,TMEM134
18146,TMEM135
18147,TMEM136
18148,TMEM138
18149,TMEM139
18150,TMEM140
18151,TMEM141
18152,TMEM143
18153,TMEM144
18154,TMEM145
18155,TMEM146
18156,TMEM147
18157,TMEM149
18158,TMEM14A
18159,TMEM14B
18160,TMEM14C
18161,TMEM14E
18162,TMEM150A
18163,TMEM150B
18164,TMEM150C
18165,TMEM151A
18166,TMEM151B
18167,TMEM154
18168,TMEM155
18169,TMEM156
18170,TMEM158
18171,TMEM159
18172,TMEM160
18173,TMEM161A
18174,TMEM161B
18175,TMEM163
18176,TMEM164
18177,TMEM165
18178,TMEM167A
18179,TMEM167B
18180,TMEM168
18181,TMEM169
18182,TMEM170A
18183,TMEM170B
18184,TMEM171
18185,TMEM17
